dataset,model,input_type,horizon,horizon_index,mean_mae,std_mae,mean_rmse,std_rmse,mean_wape,std_wape,num_runs
ETTh1,dlinear,multivariate,96,15,1.7118537646065308,0.09596464584864974,2.1933645914698032,0.09733813809862651,21.812157541635603,1.2227656456152585,3
ETTh1,dlinear,multivariate,96,16,1.7365762056511669,0.10882634745633049,2.220183572780279,0.09857101948534806,22.123915627559725,1.3864435786603144,3
ETTh1,dlinear,multivariate,96,17,1.767858183262648,0.15984668108008349,2.260766351221507,0.15744779358007946,22.51711707314497,2.035958803545705,3
ETTh1,dlinear,multivariate,96,18,1.7771971867927423,0.11017372501190967,2.2697204789874443,0.10575966423873048,22.62997372360287,1.4028991946304075,3
ETTh1,dlinear,multivariate,96,19,1.7856740278980652,0.08163380367638148,2.286197210958363,0.08025635072037882,22.732041081022953,1.0392170966142291,3
ETTh1,dlinear,multivariate,96,20,1.853973219239137,0.11402152259007489,2.3646031203271876,0.1229179983336312,23.59541136736019,1.451145411555454,3
ETTh1,dlinear,multivariate,96,21,1.8774618970119852,0.1286360081880086,2.3805132647847693,0.11353773663576387,23.888700859423807,1.6367560504127308,3
ETTh1,dlinear,multivariate,96,22,1.8848440182289263,0.12255463652845767,2.417312268175491,0.12516675059332488,23.976571557952038,1.5589831222450128,3
ETTh1,dlinear,multivariate,96,23,1.8960647362517375,0.10475287537270632,2.4269749663129825,0.10354590555854806,24.114131353054706,1.33224596610621,3
ETTh1,dlinear,multivariate,96,24,1.9669996104391654,0.13890457378357463,2.5083652250090975,0.1367205807115793,25.01322277304163,1.7663709895027486,3
ETTh1,dlinear,multivariate,96,25,1.93141845296304,0.0647942756166875,2.4551979829048722,0.044517636609486474,24.557356701438362,0.8238381154996408,3
ETTh1,dlinear,multivariate,96,26,1.9509778579222419,0.06093998430516623,2.4801999984504732,0.047752290768348075,24.8016032871294,0.7746932180308047,3
ETTh1,dlinear,multivariate,96,27,2.0547831951330924,0.11846111524212256,2.5969585091532554,0.08887832241077188,26.116680238788675,1.5056630182866628,3
ETTh1,dlinear,multivariate,96,28,2.069369306842709,0.10712347747241291,2.6135369378245357,0.08979428383145728,26.29771829244933,1.3613341145835287,3
ETTh1,dlinear,multivariate,96,29,2.1765044030147043,0.16960926991631653,2.729235676944512,0.16544657633051343,27.65454624971338,2.1550461339678737,3
ETTh1,dlinear,multivariate,96,30,2.161316592292548,0.11521946407588,2.705926654932401,0.10640221980142034,27.45710028289642,1.4637339068948465,3
ETTh1,dlinear,multivariate,96,31,2.1759545516153307,0.10564194328078834,2.7232864128872585,0.09608483429099299,27.638784709874145,1.3418547388790418,3
ETTh1,dlinear,multivariate,96,32,2.1870373331002884,0.08649404314148208,2.741541530656747,0.08628883286842856,27.774886511741773,1.09845506331199,3
ETTh1,dlinear,multivariate,96,33,2.1724842084506832,0.06396004734972585,2.734655755260764,0.08028744223858865,27.585127130756206,0.8121329630697873,3
ETTh1,dlinear,multivariate,96,34,2.2144675693181775,0.08620875754680368,2.78909213334677,0.11641691223321896,28.112112255603364,1.094398627981722,3
ETTh1,dlinear,multivariate,96,35,2.2115214914413,0.12146391777264588,2.797993721401981,0.14833887372987073,28.068852715247967,1.5416322343561866,3
ETTh1,dlinear,multivariate,96,36,2.266079229195048,0.14742697878438998,2.8391895049873486,0.14845264391876647,28.75413451164734,1.8706915115752334,3
ETTh1,dlinear,multivariate,96,37,2.3184448583001753,0.12181118212796901,2.9007291768089445,0.12134483773420035,29.41238183509006,1.5453276741540924,3
ETTh1,dlinear,multivariate,96,38,2.32149409735167,0.0650945262139202,2.8907081862261865,0.06536236702406437,29.443965398969386,0.8256066555118335,3
ETTh1,dlinear,multivariate,96,39,2.3632093529284557,0.10190973111132931,2.9360854627055097,0.10981780826846926,29.96533743949068,1.2922086133987927,3
ETTh1,dlinear,multivariate,96,40,2.3768876162825205,0.11934662541765495,2.9484352537839125,0.124649937599478,30.130862037263814,1.5129098575962852,3
ETTh1,dlinear,multivariate,96,41,2.386146190528486,0.15119518339168098,2.9615004438618673,0.15637972313568854,30.240534436316768,1.9161538249878536,3
ETTh1,dlinear,multivariate,96,42,2.4486715480838552,0.20435818997070365,3.0341194355682917,0.2151663302486328,31.025300090646322,2.58927097624988,3
ETTh1,dlinear,multivariate,96,43,2.414583441334676,0.11836529781976234,3.0106521234292387,0.14545898954858305,30.58660891576675,1.4993861929286358,3
ETTh1,dlinear,multivariate,96,44,2.4086916907437663,0.08286812747645386,2.9991809496289954,0.10698328429450106,30.5057027432901,1.0495118463704973,3
ETTh1,dlinear,multivariate,96,45,2.3806912366907955,0.09234125016137162,2.9842975244346985,0.12813194939279568,30.145618800566414,1.169275580146975,3
ETTh1,dlinear,multivariate,96,46,2.4093720731657733,0.10778078638693148,3.016447942788981,0.14078057548348505,30.50277017093411,1.3645101114181126,3
ETTh1,dlinear,multivariate,96,47,2.440106198776878,0.11590006952033871,3.050360780676622,0.1376831010558053,30.886186788864563,1.467030901295166,3
ETTh1,dlinear,multivariate,96,48,2.4369861657799015,0.08472556772927396,3.0603479475616417,0.11697259801376331,30.84160885062425,1.072255910290357,3
ETTh1,dlinear,multivariate,96,49,2.437186656542638,0.11013113212086235,3.066045499066082,0.13572382544125622,30.840061894465766,1.3935949148569249,3
ETTh1,dlinear,multivariate,96,50,2.475857458343154,0.10270207227673579,3.113897417499603,0.13867294175309416,31.324914567159652,1.2994018008176917,3
ETTh1,dlinear,multivariate,96,51,2.457171884646868,0.07828550329039007,3.093257232040923,0.10456725478510262,31.084386411661995,0.9903486402049768,3
ETTh1,dlinear,multivariate,96,52,2.44339959536188,0.05643266217577266,3.0737266360325517,0.07785784697696306,30.905735592926547,0.7137976691655592,3
ETTh1,dlinear,multivariate,96,53,2.423896041928945,0.054027495845661674,3.05573875024216,0.06326795346668018,30.654487519438444,0.6832740218468069,3
