timestamp,experiment_id,dataset,model,model_type,input_type,input_len,horizon,seed,num_features,total_parameters,trainable_parameters,epochs_requested,epochs_ran,best_epoch,best_val_loss,stopped_early,mae,rmse,wape,checkpoint_path,metrics_path,predictions_path,config_path
2026-07-01T21:19:01.872374+00:00,ETTh2_naive_multivariate_len96_h48_seed3407,ETTh2,naive,baseline,multivariate,96,48,3407,7,0,0,100,0,,,False,5.427020072937012,7.05976855366024,20.40900230407715,,results/metrics/ETTh2_naive_multivariate_len96_h48_seed3407_metrics.json,results/predictions/ETTh2_naive_multivariate_len96_h48_seed3407_predictions.csv,results/logs/ETTh2_naive_multivariate_len96_h48_seed3407_config.yaml
2026-07-01T21:19:18.626559+00:00,ETTh2_linear_multivariate_len96_h48_seed3407,ETTh2,linear,linear,multivariate,96,48,3407,7,32304,32304,100,32,22,0.10228055232532034,True,3.6558074951171875,4.865429801185971,13.748129844665527,results/checkpoints/ETTh2_linear_multivariate_len96_h48_seed3407_best.pt,results/metrics/ETTh2_linear_multivariate_len96_h48_seed3407_metrics.json,results/predictions/ETTh2_linear_multivariate_len96_h48_seed3407_predictions.csv,results/logs/ETTh2_linear_multivariate_len96_h48_seed3407_config.yaml
2026-07-01T21:19:31.368353+00:00,ETTh2_nlinear_multivariate_len96_h48_seed3407,ETTh2,nlinear,linear,multivariate,96,48,3407,7,32304,32304,100,16,6,0.10540050523208737,True,3.6496872901916504,4.918185931463482,13.725115776062012,results/checkpoints/ETTh2_nlinear_multivariate_len96_h48_seed3407_best.pt,results/metrics/ETTh2_nlinear_multivariate_len96_h48_seed3407_metrics.json,results/predictions/ETTh2_nlinear_multivariate_len96_h48_seed3407_predictions.csv,results/logs/ETTh2_nlinear_multivariate_len96_h48_seed3407_config.yaml
2026-07-01T21:20:10.828393+00:00,ETTh2_dlinear_multivariate_len96_h48_seed3407,ETTh2,dlinear,linear,multivariate,96,48,3407,7,64608,64608,100,52,42,0.10128042237537077,True,3.571918487548828,4.838059164845336,13.43265438079834,results/checkpoints/ETTh2_dlinear_multivariate_len96_h48_seed3407_best.pt,results/metrics/ETTh2_dlinear_multivariate_len96_h48_seed3407_metrics.json,results/predictions/ETTh2_dlinear_multivariate_len96_h48_seed3407_predictions.csv,results/logs/ETTh2_dlinear_multivariate_len96_h48_seed3407_config.yaml
2026-07-01T21:20:12.384332+00:00,ETTh2_naive_multivariate_len96_h96_seed42,ETTh2,naive,baseline,multivariate,96,96,42,7,0,0,100,0,,,False,6.188783168792725,8.003506368884661,23.229164123535156,,results/metrics/ETTh2_naive_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh2_naive_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh2_naive_multivariate_len96_h96_seed42_config.yaml
2026-07-01T21:20:22.295679+00:00,ETTh2_linear_multivariate_len96_h96_seed42,ETTh2,linear,linear,multivariate,96,96,42,7,64608,64608,100,16,6,0.13417304630721769,True,4.745051860809326,6.146435655292296,17.810218811035156,results/checkpoints/ETTh2_linear_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh2_linear_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh2_linear_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh2_linear_multivariate_len96_h96_seed42_config.yaml
2026-07-01T21:20:34.465619+00:00,ETTh2_nlinear_multivariate_len96_h96_seed42,ETTh2,nlinear,linear,multivariate,96,96,42,7,64608,64608,100,20,10,0.14650787056453765,True,4.578110694885254,5.974413995456904,17.183618545532227,results/checkpoints/ETTh2_nlinear_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh2_nlinear_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh2_nlinear_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh2_nlinear_multivariate_len96_h96_seed42_config.yaml
2026-07-01T21:20:46.006683+00:00,ETTh2_dlinear_multivariate_len96_h96_seed42,ETTh2,dlinear,linear,multivariate,96,96,42,7,129216,129216,100,13,3,0.1383894180145956,True,4.515722274780273,5.9252906953345965,16.949447631835938,results/checkpoints/ETTh2_dlinear_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh2_dlinear_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh2_dlinear_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh2_dlinear_multivariate_len96_h96_seed42_config.yaml
2026-07-01T21:20:47.260287+00:00,ETTh2_naive_multivariate_len96_h96_seed2024,ETTh2,naive,baseline,multivariate,96,96,2024,7,0,0,100,0,,,False,6.188783168792725,8.003506368884661,23.229164123535156,,results/metrics/ETTh2_naive_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh2_naive_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh2_naive_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T21:21:08.059618+00:00,ETTh2_linear_multivariate_len96_h96_seed2024,ETTh2,linear,linear,multivariate,96,96,2024,7,64608,64608,100,39,29,0.13799018444553499,True,4.486630439758301,5.860711761577678,16.840253829956055,results/checkpoints/ETTh2_linear_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh2_linear_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh2_linear_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh2_linear_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T21:21:21.409984+00:00,ETTh2_nlinear_multivariate_len96_h96_seed2024,ETTh2,nlinear,linear,multivariate,96,96,2024,7,64608,64608,100,22,12,0.14776191239876132,True,4.626652240753174,6.0515222951438465,17.365816116333008,results/checkpoints/ETTh2_nlinear_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh2_nlinear_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh2_nlinear_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh2_nlinear_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T21:21:39.455560+00:00,ETTh2_dlinear_multivariate_len96_h96_seed2024,ETTh2,dlinear,linear,multivariate,96,96,2024,7,129216,129216,100,20,10,0.14539335676739293,True,4.54636287689209,5.9364269692410785,17.064455032348633,results/checkpoints/ETTh2_dlinear_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh2_dlinear_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh2_dlinear_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh2_dlinear_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T21:21:40.958613+00:00,ETTh2_naive_multivariate_len96_h96_seed3407,ETTh2,naive,baseline,multivariate,96,96,3407,7,0,0,100,0,,,False,6.188783168792725,8.003506368884661,23.229164123535156,,results/metrics/ETTh2_naive_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh2_naive_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh2_naive_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T21:21:52.149710+00:00,ETTh2_linear_multivariate_len96_h96_seed3407,ETTh2,linear,linear,multivariate,96,96,3407,7,64608,64608,100,18,8,0.14761392753451102,True,4.710773944854736,6.090761987780911,17.681560516357422,results/checkpoints/ETTh2_linear_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh2_linear_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh2_linear_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh2_linear_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T21:22:12.634273+00:00,ETTh2_nlinear_multivariate_len96_h96_seed3407,ETTh2,nlinear,linear,multivariate,96,96,3407,7,64608,64608,100,33,23,0.14540118913977376,True,4.630078315734863,6.020828651857591,17.378673553466797,results/checkpoints/ETTh2_nlinear_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh2_nlinear_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh2_nlinear_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh2_nlinear_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T21:22:35.995918+00:00,ETTh2_dlinear_multivariate_len96_h96_seed3407,ETTh2,dlinear,linear,multivariate,96,96,3407,7,129216,129216,100,21,11,0.1449471067276693,True,4.416914939880371,5.817577810254809,16.578580856323242,results/checkpoints/ETTh2_dlinear_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh2_dlinear_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh2_dlinear_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh2_dlinear_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T21:28:10.683763+00:00,ETTh1_nlinear_multivariate_len96_h96_seed42,ETTh1,nlinear,linear,multivariate,96,96,42,7,64608,64608,100,69,59,0.07743908036139703,True,2.130739450454712,2.7830343630304144,26.95583724975586,results/checkpoints/ETTh1_nlinear_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh1_nlinear_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh1_nlinear_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh1_nlinear_multivariate_len96_h96_seed42_config.yaml
2026-07-01T21:48:46.176513+00:00,ETTh1_lstm_multivariate_len96_h24_seed2024,ETTh1,lstm,recurrent,multivariate,96,24,2024,7,53528,53528,100,12,2,0.11102495946072767,True,1.5602632761001587,2.0568232006967833,19.828758239746094,results/checkpoints/ETTh1_lstm_multivariate_len96_h24_seed2024_best.pt,results/metrics/ETTh1_lstm_multivariate_len96_h24_seed2024_metrics.json,results/predictions/ETTh1_lstm_multivariate_len96_h24_seed2024_predictions.csv,results/logs/ETTh1_lstm_multivariate_len96_h24_seed2024_config.yaml
2026-07-01T21:49:57.344979+00:00,ETTh1_transformer_multivariate_len96_h24_seed2024,ETTh1,transformer,attention,multivariate,96,24,2024,7,69016,69016,100,11,1,0.06947932520056771,True,1.3925788402557373,1.8555443678053525,17.697725296020508,results/checkpoints/ETTh1_transformer_multivariate_len96_h24_seed2024_best.pt,results/metrics/ETTh1_transformer_multivariate_len96_h24_seed2024_metrics.json,results/predictions/ETTh1_transformer_multivariate_len96_h24_seed2024_predictions.csv,results/logs/ETTh1_transformer_multivariate_len96_h24_seed2024_config.yaml
2026-07-01T21:50:51.500029+00:00,ETTh1_lstm_multivariate_len96_h24_seed3407,ETTh1,lstm,recurrent,multivariate,96,24,3407,7,53528,53528,100,17,7,0.15076077667911308,True,1.7254681587219238,2.2231823343857897,21.928281784057617,results/checkpoints/ETTh1_lstm_multivariate_len96_h24_seed3407_best.pt,results/metrics/ETTh1_lstm_multivariate_len96_h24_seed3407_metrics.json,results/predictions/ETTh1_lstm_multivariate_len96_h24_seed3407_predictions.csv,results/logs/ETTh1_lstm_multivariate_len96_h24_seed3407_config.yaml
2026-07-01T21:51:57.318561+00:00,ETTh1_transformer_multivariate_len96_h24_seed3407,ETTh1,transformer,attention,multivariate,96,24,3407,7,69016,69016,100,11,1,0.10981135327557306,True,1.4881936311721802,2.0176275197396185,18.91285514831543,results/checkpoints/ETTh1_transformer_multivariate_len96_h24_seed3407_best.pt,results/metrics/ETTh1_transformer_multivariate_len96_h24_seed3407_metrics.json,results/predictions/ETTh1_transformer_multivariate_len96_h24_seed3407_predictions.csv,results/logs/ETTh1_transformer_multivariate_len96_h24_seed3407_config.yaml
2026-07-01T21:52:39.193464+00:00,ETTh1_lstm_multivariate_len96_h48_seed42,ETTh1,lstm,recurrent,multivariate,96,48,42,7,55088,55088,100,13,3,0.2413667198713491,True,2.042226552963257,2.6693570949603274,25.920190811157227,results/checkpoints/ETTh1_lstm_multivariate_len96_h48_seed42_best.pt,results/metrics/ETTh1_lstm_multivariate_len96_h48_seed42_metrics.json,results/predictions/ETTh1_lstm_multivariate_len96_h48_seed42_predictions.csv,results/logs/ETTh1_lstm_multivariate_len96_h48_seed42_config.yaml
2026-07-01T21:53:45.981255+00:00,ETTh1_transformer_multivariate_len96_h48_seed42,ETTh1,transformer,attention,multivariate,96,48,42,7,70576,70576,100,11,1,0.15199492258184097,True,1.8417099714279175,2.349369889862925,23.37520980834961,results/checkpoints/ETTh1_transformer_multivariate_len96_h48_seed42_best.pt,results/metrics/ETTh1_transformer_multivariate_len96_h48_seed42_metrics.json,results/predictions/ETTh1_transformer_multivariate_len96_h48_seed42_predictions.csv,results/logs/ETTh1_transformer_multivariate_len96_h48_seed42_config.yaml
2026-07-01T21:54:24.455963+00:00,ETTh1_lstm_multivariate_len96_h48_seed2024,ETTh1,lstm,recurrent,multivariate,96,48,2024,7,55088,55088,100,12,2,0.250792517530754,True,1.9869059324264526,2.59016658099974,25.218053817749023,results/checkpoints/ETTh1_lstm_multivariate_len96_h48_seed2024_best.pt,results/metrics/ETTh1_lstm_multivariate_len96_h48_seed2024_metrics.json,results/predictions/ETTh1_lstm_multivariate_len96_h48_seed2024_predictions.csv,results/logs/ETTh1_lstm_multivariate_len96_h48_seed2024_config.yaml
2026-07-01T21:55:43.459859+00:00,ETTh1_transformer_multivariate_len96_h48_seed2024,ETTh1,transformer,attention,multivariate,96,48,2024,7,70576,70576,100,13,3,0.12061251500371997,True,1.831524133682251,2.2996076041814675,23.245929718017578,results/checkpoints/ETTh1_transformer_multivariate_len96_h48_seed2024_best.pt,results/metrics/ETTh1_transformer_multivariate_len96_h48_seed2024_metrics.json,results/predictions/ETTh1_transformer_multivariate_len96_h48_seed2024_predictions.csv,results/logs/ETTh1_transformer_multivariate_len96_h48_seed2024_config.yaml
2026-07-01T21:56:28.659077+00:00,ETTh1_lstm_multivariate_len96_h48_seed3407,ETTh1,lstm,recurrent,multivariate,96,48,3407,7,55088,55088,100,12,2,0.27431728559381824,True,2.193479061126709,2.8799998717837836,27.83990478515625,results/checkpoints/ETTh1_lstm_multivariate_len96_h48_seed3407_best.pt,results/metrics/ETTh1_lstm_multivariate_len96_h48_seed3407_metrics.json,results/predictions/ETTh1_lstm_multivariate_len96_h48_seed3407_predictions.csv,results/logs/ETTh1_lstm_multivariate_len96_h48_seed3407_config.yaml
2026-07-01T21:57:46.342064+00:00,ETTh1_transformer_multivariate_len96_h48_seed3407,ETTh1,transformer,attention,multivariate,96,48,3407,7,70576,70576,100,13,3,0.15163353327964813,True,1.9959896802902222,2.5375290215998367,25.33334732055664,results/checkpoints/ETTh1_transformer_multivariate_len96_h48_seed3407_best.pt,results/metrics/ETTh1_transformer_multivariate_len96_h48_seed3407_metrics.json,results/predictions/ETTh1_transformer_multivariate_len96_h48_seed3407_predictions.csv,results/logs/ETTh1_transformer_multivariate_len96_h48_seed3407_config.yaml
2026-07-01T21:58:24.832643+00:00,ETTh1_lstm_multivariate_len96_h96_seed42,ETTh1,lstm,recurrent,multivariate,96,96,42,7,58208,58208,100,12,2,0.4680673949949203,True,2.8417317867279053,3.6098435663370916,35.95055389404297,results/checkpoints/ETTh1_lstm_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh1_lstm_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh1_lstm_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh1_lstm_multivariate_len96_h96_seed42_config.yaml
2026-07-01T21:59:37.030820+00:00,ETTh1_transformer_multivariate_len96_h96_seed42,ETTh1,transformer,attention,multivariate,96,96,42,7,73696,73696,100,12,2,0.31156988889940324,True,2.236910104751587,2.7873467475947273,28.29899787902832,results/checkpoints/ETTh1_transformer_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh1_transformer_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh1_transformer_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh1_transformer_multivariate_len96_h96_seed42_config.yaml
2026-07-01T22:00:21.864189+00:00,ETTh1_lstm_multivariate_len96_h96_seed2024,ETTh1,lstm,recurrent,multivariate,96,96,2024,7,58208,58208,100,14,4,0.4438597772967431,True,2.5507779121398926,3.2952121681361013,32.26971435546875,results/checkpoints/ETTh1_lstm_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh1_lstm_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh1_lstm_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh1_lstm_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T22:01:28.012598+00:00,ETTh1_transformer_multivariate_len96_h96_seed2024,ETTh1,transformer,attention,multivariate,96,96,2024,7,73696,73696,100,11,1,0.36021752722801703,True,2.792095184326172,3.5269521029026514,35.32260513305664,results/checkpoints/ETTh1_transformer_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh1_transformer_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh1_transformer_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh1_transformer_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T22:02:13.290488+00:00,ETTh1_lstm_multivariate_len96_h96_seed3407,ETTh1,lstm,recurrent,multivariate,96,96,3407,7,58208,58208,100,14,4,0.44521877581073394,True,2.534881830215454,3.2886327612295694,32.0686149597168,results/checkpoints/ETTh1_lstm_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh1_lstm_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh1_lstm_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh1_lstm_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T22:03:24.981479+00:00,ETTh1_transformer_multivariate_len96_h96_seed3407,ETTh1,transformer,attention,multivariate,96,96,3407,7,73696,73696,100,12,2,0.2855442427435229,True,2.418776273727417,3.0104282647319747,30.599773406982422,results/checkpoints/ETTh1_transformer_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh1_transformer_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh1_transformer_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh1_transformer_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T22:04:13.930202+00:00,ETTh2_lstm_multivariate_len96_h24_seed42,ETTh2,lstm,recurrent,multivariate,96,24,42,7,53528,53528,100,14,4,0.17029527891725854,True,3.5088582038879395,4.679678329433314,13.199545860290527,results/checkpoints/ETTh2_lstm_multivariate_len96_h24_seed42_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h24_seed42_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h24_seed42_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h24_seed42_config.yaml
2026-07-01T22:05:43.010803+00:00,ETTh2_transformer_multivariate_len96_h24_seed42,ETTh2,transformer,attention,multivariate,96,24,42,7,69016,69016,100,15,5,0.09522521945977476,True,3.0405941009521484,4.133036097227007,11.438040733337402,results/checkpoints/ETTh2_transformer_multivariate_len96_h24_seed42_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h24_seed42_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h24_seed42_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h24_seed42_config.yaml
2026-07-01T22:06:40.265788+00:00,ETTh2_lstm_multivariate_len96_h24_seed2024,ETTh2,lstm,recurrent,multivariate,96,24,2024,7,53528,53528,100,18,8,0.1677784669854932,True,3.268519401550293,4.451440110939301,12.295445442199707,results/checkpoints/ETTh2_lstm_multivariate_len96_h24_seed2024_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h24_seed2024_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h24_seed2024_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h24_seed2024_config.yaml
2026-07-01T22:07:52.615982+00:00,ETTh2_transformer_multivariate_len96_h24_seed2024,ETTh2,transformer,attention,multivariate,96,24,2024,7,69016,69016,100,12,2,0.12179367110114797,True,3.0996415615081787,4.146123495762549,11.660163879394531,results/checkpoints/ETTh2_transformer_multivariate_len96_h24_seed2024_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h24_seed2024_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h24_seed2024_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h24_seed2024_config.yaml
2026-07-01T22:09:02.263524+00:00,ETTh2_lstm_multivariate_len96_h24_seed3407,ETTh2,lstm,recurrent,multivariate,96,24,3407,7,53528,53528,100,22,12,0.17673766554210396,True,4.134500026702881,5.51851969289139,15.55307388305664,results/checkpoints/ETTh2_lstm_multivariate_len96_h24_seed3407_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h24_seed3407_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h24_seed3407_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h24_seed3407_config.yaml
2026-07-01T22:10:37.575490+00:00,ETTh2_transformer_multivariate_len96_h24_seed3407,ETTh2,transformer,attention,multivariate,96,24,3407,7,69016,69016,100,16,6,0.09353403759943425,True,3.092175006866455,4.23464030317977,11.632076263427734,results/checkpoints/ETTh2_transformer_multivariate_len96_h24_seed3407_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h24_seed3407_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h24_seed3407_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h24_seed3407_config.yaml
2026-07-01T22:11:19.135837+00:00,ETTh2_lstm_multivariate_len96_h48_seed42,ETTh2,lstm,recurrent,multivariate,96,48,42,7,55088,55088,100,13,3,0.31678579477255275,True,4.723042964935303,6.057403624646041,17.76160430908203,results/checkpoints/ETTh2_lstm_multivariate_len96_h48_seed42_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h48_seed42_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h48_seed42_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h48_seed42_config.yaml
2026-07-01T22:12:24.746157+00:00,ETTh2_transformer_multivariate_len96_h48_seed42,ETTh2,transformer,attention,multivariate,96,48,42,7,70576,70576,100,11,1,0.22821653769520556,True,4.391900539398193,5.5732058251015015,16.51630210876465,results/checkpoints/ETTh2_transformer_multivariate_len96_h48_seed42_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h48_seed42_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h48_seed42_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h48_seed42_config.yaml
2026-07-01T22:13:12.697681+00:00,ETTh2_lstm_multivariate_len96_h48_seed2024,ETTh2,lstm,recurrent,multivariate,96,48,2024,7,55088,55088,100,15,5,0.40944215129403505,True,4.211747169494629,5.5327148222037446,15.838811874389648,results/checkpoints/ETTh2_lstm_multivariate_len96_h48_seed2024_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h48_seed2024_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h48_seed2024_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h48_seed2024_config.yaml
2026-07-01T22:14:29.970221+00:00,ETTh2_transformer_multivariate_len96_h48_seed2024,ETTh2,transformer,attention,multivariate,96,48,2024,7,70576,70576,100,13,3,0.157276051289149,True,3.8724331855773926,5.062165237472943,14.562779426574707,results/checkpoints/ETTh2_transformer_multivariate_len96_h48_seed2024_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h48_seed2024_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h48_seed2024_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h48_seed2024_config.yaml
2026-07-01T22:40:28.601869+00:00,ETTh2_lstm_multivariate_len96_h48_seed3407,ETTh2,lstm,recurrent,multivariate,96,48,3407,7,55088,55088,100,16,6,0.27079486175532336,True,4.882023334503174,6.491569921174993,18.35947036743164,results/checkpoints/ETTh2_lstm_multivariate_len96_h48_seed3407_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h48_seed3407_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h48_seed3407_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h48_seed3407_config.yaml
2026-07-01T22:42:12.371653+00:00,ETTh2_transformer_multivariate_len96_h48_seed3407,ETTh2,transformer,attention,multivariate,96,48,3407,7,70576,70576,100,16,6,0.18517319367585403,True,3.936516523361206,5.085923811605523,14.803772926330566,results/checkpoints/ETTh2_transformer_multivariate_len96_h48_seed3407_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h48_seed3407_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h48_seed3407_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h48_seed3407_config.yaml
2026-07-01T22:42:53.436843+00:00,ETTh2_lstm_multivariate_len96_h96_seed42,ETTh2,lstm,recurrent,multivariate,96,96,42,7,58208,58208,100,13,3,0.8266012484027493,True,5.702912330627441,7.382304566687291,21.40548324584961,results/checkpoints/ETTh2_lstm_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h96_seed42_config.yaml
2026-07-01T22:44:10.082967+00:00,ETTh2_transformer_multivariate_len96_h96_seed42,ETTh2,transformer,attention,multivariate,96,96,42,7,73696,73696,100,12,2,0.26924163649159094,True,4.869012355804443,6.177440750906238,18.275497436523438,results/checkpoints/ETTh2_transformer_multivariate_len96_h96_seed42_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h96_seed42_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h96_seed42_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h96_seed42_config.yaml
2026-07-01T22:44:45.219538+00:00,ETTh2_lstm_multivariate_len96_h96_seed2024,ETTh2,lstm,recurrent,multivariate,96,96,2024,7,58208,58208,100,11,1,0.7562549311114896,True,6.40183162689209,7.764203991198541,24.028827667236328,results/checkpoints/ETTh2_lstm_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T22:46:22.812978+00:00,ETTh2_transformer_multivariate_len96_h96_seed2024,ETTh2,transformer,attention,multivariate,96,96,2024,7,73696,73696,100,15,5,0.36043751178249234,True,4.768466949462891,6.056606298778091,17.898107528686523,results/checkpoints/ETTh2_transformer_multivariate_len96_h96_seed2024_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h96_seed2024_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h96_seed2024_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h96_seed2024_config.yaml
2026-07-01T22:47:01.000387+00:00,ETTh2_lstm_multivariate_len96_h96_seed3407,ETTh2,lstm,recurrent,multivariate,96,96,3407,7,58208,58208,100,12,2,0.7277269384937901,True,6.063677787780762,7.421636252327732,22.75959014892578,results/checkpoints/ETTh2_lstm_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh2_lstm_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh2_lstm_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh2_lstm_multivariate_len96_h96_seed3407_config.yaml
2026-07-01T22:48:24.897961+00:00,ETTh2_transformer_multivariate_len96_h96_seed3407,ETTh2,transformer,attention,multivariate,96,96,3407,7,73696,73696,100,13,3,0.3108922045461593,True,4.692748069763184,5.929555295895307,17.613901138305664,results/checkpoints/ETTh2_transformer_multivariate_len96_h96_seed3407_best.pt,results/metrics/ETTh2_transformer_multivariate_len96_h96_seed3407_metrics.json,results/predictions/ETTh2_transformer_multivariate_len96_h96_seed3407_predictions.csv,results/logs/ETTh2_transformer_multivariate_len96_h96_seed3407_config.yaml
