dataset,model,horizon,aggregation_method,anomaly_type,injection_seed,detector_type,pr_auc,roc_auc,best_f1,best_f1_threshold,f1_at_fpr_1pct,recall_at_fpr_1pct,f1_at_fpr_2pct,recall_at_fpr_2pct,f1_at_fpr_5pct,recall_at_fpr_5pct
ETTh1,nlinear,96,mean,frozen,2024,residual,0.024363650308733803,0.5003165942541511,0.061475409835994525,0.9346417000000002,0.0,0.0,0.0,0.0,0.0,0.0
ETTh1,nlinear,96,mean,frozen,2024,flatness,0.25574176334293863,0.8191034320164359,0.4363636363631405,7.455903646809111,0.40522875816945025,0.34444444444444444,0.37696335078484194,0.4,0.27796610169449126,0.45555555555555555
ETTh1,nlinear,96,mean,frozen,2024,hybrid_rankmax,0.16834792927221012,0.7067444680206123,0.3508771929819575,1.0,0.2446043165463061,0.18888888888888888,0.3243243243238247,0.3333333333333333,0.2482758620685374,0.4
ETTh1,nlinear,96,mean,frozen,3407,residual,0.02594316881252038,0.5526750544953918,0.06443298969053876,3.112745317708333,0.0,0.0,0.0,0.0,0.0,0.0
ETTh1,nlinear,96,mean,frozen,3407,flatness,0.3112809273234804,0.8717656506940993,0.5199999999995014,7.956221482898891,0.5165562913902294,0.4936708860759494,0.4408602150532748,0.5189873417721519,0.2877192982452133,0.5189873417721519
ETTh1,nlinear,96,mean,frozen,3407,hybrid_rankmax,0.20883016409158026,0.8396496997973154,0.3874999999995001,1.0,0.27692307692260015,0.22784810126582278,0.35227272727223247,0.3924050632911392,0.2877192982452133,0.5189873417721519
ETTh1,nlinear,96,max,spike,42,residual,0.9263083371809697,0.9974899598393574,0.8611111111106119,7.465306967628857,0.7857142857138015,0.9565217391304348,0.6633663366332135,0.9710144927536232,0.4488448844880971,0.9855072463768116
ETTh1,nlinear,96,max,spike,42,flatness,0.013634785346059093,0.2891828182294395,0.04080408040800025,0.23328367117304533,0.0,0.0,0.0,0.0,0.0,0.0
ETTh1,nlinear,96,max,spike,42,hybrid_rankmax,0.5580275394291042,0.9864566963506198,0.6874999999995093,0.9854103343465046,0.6753246753241807,0.7536231884057971,0.6082474226799539,0.855072463768116,0.43333333333297913,0.9420289855072463
ETTh1,nlinear,96,max,spike,2024,residual,0.9016306599274491,0.9968482626156802,0.8531468531463536,7.470661164503858,0.7710843373489117,0.927536231884058,0.6499999999995479,0.9420289855072463,0.4539473684207016,1.0
ETTh1,nlinear,96,max,spike,2024,flatness,0.013695191947442757,0.3011829928409289,0.04026845637579946,0.20532067168944682,0.0,0.0,0.0,0.0,0.008474576270772659,0.014492753623188406
ETTh1,nlinear,96,max,spike,2024,hybrid_rankmax,0.5226882081393192,0.9851209184564345,0.6951219512190246,0.9817629179331308,0.6216216216211239,0.6666666666666666,0.615384615384158,0.8695652173913043,0.4280936454845947,0.927536231884058
ETTh1,nlinear,96,max,spike,3407,residual,0.8940115583465438,0.9967098853995077,0.8099173553714084,9.072173903253859,0.7374999999995112,0.8676470588235294,0.6532663316578415,0.9558823529411765,0.4503311258274656,1.0
ETTh1,nlinear,96,max,spike,3407,flatness,0.014458195254922937,0.29206520006376535,0.03951191167921752,0.1770872861376344,0.019607843136810462,0.014705882352941176,0.014814814814314844,0.014705882352941176,0.008510638297461078,0.014705882352941176
ETTh1,nlinear,96,max,spike,3407,hybrid_rankmax,0.6350209897158576,0.9859804807198399,0.7352941176465589,0.9951367781155015,0.688311688311195,0.7794117647058824,0.5668449197856334,0.7794117647058824,0.4135593220335435,0.8970588235294118
ETTh1,nlinear,96,max,level_shift,42,residual,0.9666137946066568,0.9992667356797792,0.9156626506019121,7.59890632283719,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh1,nlinear,96,max,level_shift,42,flatness,0.012147529000007788,0.11390692640692641,0.04462474645026063,0.17855407975722998,0.0,0.0,0.0,0.0,0.0,0.0
ETTh1,nlinear,96,max,level_shift,42,hybrid_rankmax,0.6296172448920225,0.993133979547023,0.7717391304342958,0.9860182370820668,0.7499999999995077,0.8571428571428571,0.6880733944949559,0.974025974025974,0.48275862068928893,1.0
ETTh1,nlinear,96,max,level_shift,2024,residual,0.9896140752621093,0.9997170859856522,0.9438202247186012,8.841188361378858,0.8490566037730962,1.0,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh1,nlinear,96,max,level_shift,2024,flatness,0.017013135925222623,0.2282880334107979,0.05191808479948793,0.16847076317214718,0.016260162601233395,0.011111111111111112,0.025477707005880156,0.022222222222222223,0.02334630350149041,0.03333333333333333
ETTh1,nlinear,96,max,level_shift,2024,hybrid_rankmax,0.7256947834931676,0.9948233471422318,0.8256880733940105,0.982370820668693,0.8155339805820322,0.9333333333333333,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh1,nlinear,96,max,level_shift,3407,residual,0.9772726084316709,0.9994722551531607,0.9349112426030524,8.080857009295524,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh1,nlinear,96,max,level_shift,3407,flatness,0.014884650761330689,0.2587938353283108,0.04585026117232896,0.1968479391759858,0.0,0.0,0.0,0.0,0.0,0.0
ETTh1,nlinear,96,max,level_shift,3407,hybrid_rankmax,0.6684279178373969,0.9941470037095109,0.808290155439931,0.9848024316109423,0.7692307692302779,0.8860759493670886,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh1,nlinear,96,max,frozen,42,residual,0.02837237481653601,0.37837615283267456,0.11320754716931182,5.732442234375,0.05309734513230918,0.03896103896103896,0.10596026490016246,0.1038961038961039,0.086956521738707,0.14285714285714285
ETTh1,nlinear,96,max,frozen,42,flatness,0.19774231116830676,0.7876180281071585,0.39130434782559365,8.363546373037318,0.3703703703698803,0.3246753246753247,0.3563218390799664,0.4025974025974026,0.2589928057549951,0.4675324675324675
ETTh1,nlinear,96,max,frozen,42,hybrid_rankmax,0.18962596960872954,0.8137136112679592,0.35064935064885067,0.9811550151975684,0.2677165354325935,0.22077922077922077,0.32748538011646405,0.36363636363636365,0.23999999999959679,0.42857142857142855
ETTh1,nlinear,96,max,frozen,2024,residual,0.024363650308733803,0.5003165942541511,0.061475409835994525,0.9346417000000002,0.0,0.0,0.0,0.0,0.0,0.0
ETTh1,nlinear,96,max,frozen,2024,flatness,0.25574176334293863,0.8191034320164359,0.4363636363631405,7.455903646809111,0.40522875816945025,0.34444444444444444,0.37696335078484194,0.4,0.27796610169449126,0.45555555555555555
ETTh1,nlinear,96,max,frozen,2024,hybrid_rankmax,0.2356659531630196,0.7726348051598126,0.40223463687100847,0.9811550151975684,0.39473684210478016,0.3333333333333333,0.37696335078484194,0.4,0.27796610169449126,0.45555555555555555
ETTh1,nlinear,96,max,frozen,3407,residual,0.02594316881252038,0.5526750544953918,0.06443298969053876,3.112745317708333,0.0,0.0,0.0,0.0,0.0,0.0
ETTh1,nlinear,96,max,frozen,3407,flatness,0.3112809273234804,0.8717656506940993,0.5199999999995014,7.956221482898891,0.5165562913902294,0.4936708860759494,0.4408602150532748,0.5189873417721519,0.2877192982452133,0.5189873417721519
ETTh1,nlinear,96,max,frozen,3407,hybrid_rankmax,0.2885569602991584,0.8611227962828406,0.4698795180717904,0.9811550151975684,0.43356643356593905,0.3924050632911392,0.4408602150532748,0.5189873417721519,0.2877192982452133,0.5189873417721519
ETTh2,nlinear,24,first,spike,42,residual,1.0000000000000002,1.0,0.9999999999995,27.709854376657177,0.8072289156621691,1.0,0.6733668341704075,1.0,0.44966442952985275,1.0
ETTh2,nlinear,24,first,spike,42,flatness,0.013530006554708013,0.27412196368867997,0.03934233705222214,0.059171934906330916,0.0199999999995578,0.014925373134328358,0.015037593984462434,0.014925373134328358,0.017167381973839196,0.029850746268656716
ETTh2,nlinear,24,first,spike,42,hybrid_rankmax,0.638095238095238,0.9942406789936343,0.7790697674413848,1.0,0.49999999999950007,0.4925373134328358,0.6733668341704075,1.0,0.44966442952985275,1.0
ETTh2,nlinear,24,first,spike,2024,residual,1.0000000000000002,1.0,0.9999999999995,27.960057376657165,0.8072289156621691,1.0,0.6733668341704075,1.0,0.44966442952985275,1.0
ETTh2,nlinear,24,first,spike,2024,flatness,0.013806477690839,0.2988965448598173,0.03990326481253589,0.07274421777232543,0.0,0.0,0.0,0.0,0.008620689654761631,0.014925373134328358
ETTh2,nlinear,24,first,spike,2024,hybrid_rankmax,0.6261682242990654,0.9939375568354046,0.770114942528262,1.0,0.7547169811315878,0.8955223880597015,0.6733668341704075,1.0,0.44966442952985275,1.0
ETTh2,nlinear,24,first,spike,3407,residual,0.9999999999999998,1.0,0.9999999999995,27.54074237665717,0.8095238095233276,1.0,0.6766169154224378,1.0,0.4533333333329827,1.0
ETTh2,nlinear,24,first,spike,3407,flatness,0.012905153776897995,0.27542985053330005,0.04054859868809384,0.068544382304222,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,spike,3407,hybrid_rankmax,0.6666666666666666,0.9948453608247423,0.79999999999952,1.0,0.8095238095233276,1.0,0.6766169154224378,1.0,0.4533333333329827,1.0
ETTh2,nlinear,24,first,level_shift,42,residual,1.0,1.0,0.9999999999995,28.11209937665717,0.8279569892468266,1.0,0.7031963470315076,1.0,0.48427672955938134,1.0
ETTh2,nlinear,24,first,level_shift,42,flatness,0.013539314841033493,0.1568589513253545,0.04489795918362957,0.05146112085134216,0.0,0.0,0.02777777777728019,0.025974025974025976,0.01646090534936131,0.025974025974025976
ETTh2,nlinear,24,first,level_shift,42,hybrid_rankmax,0.6581196581196581,0.993919124353907,0.793814432989212,1.0,0.7471264367811158,0.8441558441558441,0.7031963470315076,1.0,0.48427672955938134,1.0
ETTh2,nlinear,24,first,level_shift,2024,residual,1.0000000000000002,1.0,0.9999999999995,28.765794376657162,0.8072289156621691,1.0,0.6733668341704075,1.0,0.44966442952985275,1.0
ETTh2,nlinear,24,first,level_shift,2024,flatness,0.015248049083796792,0.23676555084534892,0.04854368931994942,2.193551043434116,0.0,0.0,0.04444444444394447,0.04477611940298507,0.0423728813555256,0.07462686567164178
ETTh2,nlinear,24,first,level_shift,2024,hybrid_rankmax,0.6261682242990654,0.9939375568354046,0.770114942528262,1.0,0.7388535031842242,0.8656716417910447,0.6733668341704075,1.0,0.44966442952985275,1.0
ETTh2,nlinear,24,first,level_shift,3407,residual,0.9999999999999999,1.0,0.9999999999995,26.969536376657167,0.8315789473679353,1.0,0.7085201793717398,1.0,0.4906832298132943,1.0
ETTh2,nlinear,24,first,level_shift,3407,flatness,0.013709688632764479,0.21130036622983522,0.046023885814111744,0.0492422698667209,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,nlinear,24,first,level_shift,3407,hybrid_rankmax,0.6752136752136753,0.9942196531791908,0.8061224489791107,1.0,0.8253968253963389,0.9873417721518988,0.7085201793717398,1.0,0.4906832298132943,1.0
ETTh2,nlinear,24,first,frozen,42,residual,0.5160183321901853,0.8239349583223101,0.564102564102114,3.616865000000004,0.4965517241374329,0.4675324675324675,0.4309392265188481,0.5064935064935064,0.308771929824167,0.5714285714285714
ETTh2,nlinear,24,first,frozen,42,flatness,0.1354319382171923,0.733845206177222,0.2923076923072093,8.232305158089188,0.28346456692865646,0.23376623376623376,0.25766871165594324,0.2727272727272727,0.1879699248116187,0.3246753246753247
ETTh2,nlinear,24,first,frozen,42,hybrid_rankmax,0.29019763650522307,0.8520037274977986,0.4749999999995007,1.0,0.3851851851846951,0.33766233766233766,0.4480874316935017,0.5324675324675324,0.31468531468492117,0.5844155844155844
ETTh2,nlinear,24,first,frozen,2024,residual,0.2648431646876266,0.8134622431944551,0.31914893616980333,3.3552099999999996,0.2631578947363575,0.22388059701492538,0.2516556291385792,0.2835820895522388,0.20930232558101083,0.40298507462686567
ETTh2,nlinear,24,first,frozen,2024,flatness,0.25567346071177316,0.8644817742147101,0.4216867469874704,3.447104437783566,0.3770491803273737,0.34328358208955223,0.4191616766462261,0.5223880597014925,0.28888888888851577,0.582089552238806
ETTh2,nlinear,24,first,frozen,2024,hybrid_rankmax,0.19427151483415733,0.8677708758420688,0.330827067668673,1.0,0.36363636363586943,0.3283582089552239,0.2857142857137942,0.3283582089552239,0.24999999999962125,0.4925373134328358
ETTh2,nlinear,24,first,frozen,3407,residual,0.6853374891026467,0.9125939161945986,0.7175572519079181,3.7502129999999987,0.6211180124218605,0.6329113924050633,0.5380710659893672,0.6708860759493671,0.3853820598002773,0.7341772151898734
ETTh2,nlinear,24,first,frozen,3407,flatness,0.22649190918946432,0.7031940170907256,0.43971631205624484,1000000.0,0.4366197183093655,0.3924050632911392,0.35428571428521904,0.3924050632911392,0.23913043478220014,0.4177215189873418
ETTh2,nlinear,24,first,frozen,3407,hybrid_rankmax,0.46459427587616176,0.9132139267463311,0.6444444444439518,1.0,0.6626506024091396,0.6962025316455697,0.5882352941171725,0.759493670886076,0.4117647058819699,0.7974683544303798
ETTh2,nlinear,24,mean,spike,42,residual,0.9999999999999998,1.0,0.9999999999995,19.808773837814904,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,mean,spike,42,flatness,0.01340541122022647,0.26617775449624587,0.0402097902097508,0.062209240419867765,0.0,0.0,0.014705882352441284,0.014492753623188406,0.008474576270772659,0.014492753623188406
ETTh2,nlinear,24,mean,spike,42,hybrid_rankmax,0.5111111111111111,0.9900602409638555,0.6764705882348464,1.0,0.327868852458525,0.2898550724637681,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,mean,spike,2024,residual,0.9999999999999998,1.0,0.9999999999995,20.977160379481564,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,mean,spike,2024,flatness,0.01465912019107898,0.31031517373843204,0.0403390821396857,0.06681036293899574,0.0,0.0,0.0,0.0,0.016877637130388933,0.028985507246376812
ETTh2,nlinear,24,mean,spike,2024,hybrid_rankmax,0.5,0.9896084337349398,0.6666666666662222,1.0,0.3679999999995054,0.3333333333333333,0.6633663366332135,0.9710144927536232,0.4539473684207016,1.0
ETTh2,nlinear,24,mean,spike,3407,residual,0.9999999999999998,1.0,0.9999999999995,20.81859217114823,0.8047337278101699,1.0,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,nlinear,24,mean,spike,3407,flatness,0.013632511414586298,0.26510441575003985,0.03962703962700078,0.06090496645007533,0.019607843136810462,0.014705882352941176,0.014814814814314844,0.014705882352941176,0.008510638297461078,0.014705882352941176
ETTh2,nlinear,24,mean,spike,3407,hybrid_rankmax,0.5573770491803278,0.9918699186991871,0.7157894736837508,1.0,0.5673758865243232,0.5882352941176471,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,nlinear,24,mean,level_shift,42,residual,1.0,1.0,0.9999999999995,21.7708252128149,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,nlinear,24,mean,level_shift,42,flatness,0.013211956055656834,0.13130528891398455,0.044676530316173316,0.0670750667496457,0.0,0.0,0.02758620689605365,0.025974025974025976,0.016393442622518843,0.025974025974025976
ETTh2,nlinear,24,mean,level_shift,42,hybrid_rankmax,0.5273972602739726,0.9895833333333334,0.6905829596408034,1.0,0.6904761904756939,0.7532467532467533,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,nlinear,24,mean,level_shift,2024,residual,0.9999999999999998,1.0,0.9999999999995,27.174261441981564,0.8490566037730962,1.0,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh2,nlinear,24,mean,level_shift,2024,flatness,0.016673419790945037,0.237230137078576,0.05191808479948793,0.05238151190148825,0.0,0.0,0.0,0.0,0.007843137254445215,0.011111111111111112
ETTh2,nlinear,24,mean,level_shift,2024,hybrid_rankmax,0.5660377358490566,0.989542285541073,0.7228915662645986,1.0,0.6593406593401593,0.6666666666666666,0.6919831223623979,0.9111111111111111,0.523255813953102,1.0
ETTh2,nlinear,24,mean,level_shift,3407,residual,0.9999999999999999,1.0,0.9999999999995,27.37562900448156,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh2,nlinear,24,mean,level_shift,3407,flatness,0.01375213434216871,0.21477303147347893,0.04589021202435249,0.06214649812126269,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,nlinear,24,mean,level_shift,3407,hybrid_rankmax,0.5337837837837838,0.9895770392749245,0.696035242290295,1.0,0.38848920863260283,0.34177215189873417,0.592233009708265,0.7721518987341772,0.489164086686937,1.0
ETTh2,nlinear,24,mean,frozen,42,residual,0.09520052807766835,0.7283353723571115,0.21739130434733936,9.085948000000002,0.07017543859605278,0.05194805194805195,0.20125786163472065,0.2077922077922078,0.19402985074585913,0.33766233766233766
ETTh2,nlinear,24,mean,frozen,42,flatness,0.20913260062617697,0.8592446201141852,0.35971223021533316,5.2784615825160035,0.3206106870224162,0.2727272727272727,0.33720930232508683,0.37662337662337664,0.2589928057549951,0.4675324675324675
ETTh2,nlinear,24,mean,frozen,42,hybrid_rankmax,0.17772870430637164,0.8506375870506305,0.33507853403093235,0.9993920972644377,0.13559322033852964,0.1038961038961039,0.32748538011646405,0.36363636363636365,0.27758007117397937,0.5064935064935064
ETTh2,nlinear,24,mean,frozen,2024,residual,0.03996765838173914,0.6103802499073793,0.09729729729708365,4.307635250000001,0.0,0.0,0.0,0.0,0.031007751937530192,0.044444444444444446
ETTh2,nlinear,24,mean,frozen,2024,flatness,0.32945696790415524,0.8813680913408104,0.4390243902434072,5.494481784772069,0.4258064516124162,0.36666666666666664,0.4343434343429385,0.4777777777777778,0.3717948717944613,0.6444444444444445
ETTh2,nlinear,24,mean,frozen,2024,hybrid_rankmax,0.17101726205798817,0.8506837088680071,0.3265306122444013,1.0,0.20588235294072882,0.15555555555555556,0.2777777777772778,0.2777777777777778,0.22377622377579245,0.35555555555555557
ETTh2,nlinear,24,mean,frozen,3407,residual,0.1163394348800748,0.8220696776167348,0.21978021977972848,9.196316625000001,0.11764705882308314,0.08860759493670886,0.19875776397465544,0.20253164556962025,0.20588235294076432,0.35443037974683544
ETTh2,nlinear,24,mean,frozen,3407,flatness,0.25639864809622404,0.7308195342078091,0.45833333333283804,8.232323889156472,0.4551724137926075,0.4177215189873418,0.3888888888883963,0.4430379746835443,0.26950354609888744,0.4810126582278481
ETTh2,nlinear,24,mean,frozen,3407,hybrid_rankmax,0.20159884113145485,0.8885234617002562,0.35675675675626733,1.0,0.2499999999995275,0.20253164556962025,0.37078651685343894,0.4177215189873418,0.28169014084466887,0.5063291139240507
ETTh2,nlinear,24,max,spike,42,residual,0.9999999999999998,1.0,0.9999999999995,19.808773837814904,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,max,spike,42,flatness,0.01340541122022647,0.26617775449624587,0.0402097902097508,0.062209240419867765,0.0,0.0,0.014705882352441284,0.014492753623188406,0.008474576270772659,0.014492753623188406
ETTh2,nlinear,24,max,spike,42,hybrid_rankmax,0.6764705882352942,0.9950301204819276,0.8070175438591677,1.0,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,max,spike,2024,residual,0.9999999999999998,1.0,0.9999999999995,20.977160379481564,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,max,spike,2024,flatness,0.01465912019107898,0.31031517373843204,0.0403390821396857,0.06681036293899574,0.0,0.0,0.0,0.0,0.016877637130388933,0.028985507246376812
ETTh2,nlinear,24,max,spike,2024,hybrid_rankmax,0.6764705882352942,0.9950301204819277,0.8070175438591677,1.0,0.8070175438591677,1.0,0.6764705882348464,1.0,0.4539473684207016,1.0
ETTh2,nlinear,24,max,spike,3407,residual,0.9999999999999998,1.0,0.9999999999995,20.81859217114823,0.8047337278101699,1.0,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,nlinear,24,max,spike,3407,flatness,0.013632511414586298,0.26510441575003985,0.03962703962700078,0.06090496645007533,0.019607843136810462,0.014705882352941176,0.014814814814314844,0.014705882352941176,0.008510638297461078,0.014705882352941176
ETTh2,nlinear,24,max,spike,3407,hybrid_rankmax,0.7640449438202247,0.9968383017163505,0.8662420382160694,1.0,0.8047337278101699,1.0,0.6732673267322266,1.0,0.4503311258274656,1.0
ETTh2,nlinear,24,max,level_shift,42,residual,1.0,1.0,0.9999999999995,21.7708252128149,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,nlinear,24,max,level_shift,42,flatness,0.013211956055656834,0.13130528891398455,0.044676530316173316,0.0670750667496457,0.0,0.0,0.02758620689605365,0.025974025974025976,0.016393442622518843,0.025974025974025976
ETTh2,nlinear,24,max,level_shift,42,hybrid_rankmax,0.7,0.995018115942029,0.8235294117642213,1.0,0.8235294117642213,1.0,0.699999999999545,1.0,0.48275862068928893,1.0
ETTh2,nlinear,24,max,level_shift,2024,residual,0.9999999999999998,1.0,0.9999999999995,27.174261441981564,0.8490566037730962,1.0,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh2,nlinear,24,max,level_shift,2024,flatness,0.016673419790945037,0.237230137078576,0.05191808479948793,0.05238151190148825,0.0,0.0,0.0,0.0,0.007843137254445215,0.011111111111111112
ETTh2,nlinear,24,max,level_shift,2024,hybrid_rankmax,0.7317073170731707,0.9949984843892088,0.8450704225347232,1.0,0.7980295566497527,0.9,0.7346938775505556,1.0,0.523255813953102,1.0
ETTh2,nlinear,24,max,level_shift,3407,residual,0.9999999999999999,1.0,0.9999999999995,27.37562900448156,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh2,nlinear,24,max,level_shift,3407,flatness,0.01375213434216871,0.21477303147347893,0.04589021202435249,0.06214649812126269,0.0,0.0,0.0,0.0,0.0,0.0
ETTh2,nlinear,24,max,level_shift,3407,hybrid_rankmax,0.7053571428571429,0.9950151057401813,0.8272251308895673,1.0,0.8272251308895673,1.0,0.7053571428566862,1.0,0.489164086686937,1.0
ETTh2,nlinear,24,max,frozen,42,residual,0.09520052807766835,0.7283353723571115,0.21739130434733936,9.085948000000002,0.07017543859605278,0.05194805194805195,0.20125786163472065,0.2077922077922078,0.19402985074585913,0.33766233766233766
ETTh2,nlinear,24,max,frozen,42,flatness,0.20913260062617697,0.8592446201141852,0.35971223021533316,5.2784615825160035,0.3206106870224162,0.2727272727272727,0.33720930232508683,0.37662337662337664,0.2589928057549951,0.4675324675324675
ETTh2,nlinear,24,max,frozen,42,hybrid_rankmax,0.20108443723193184,0.8670830980613589,0.3699999999995265,0.9787234042553191,0.19672131147494426,0.15584415584415584,0.3076923076918116,0.33766233766233766,0.3076923076919142,0.5714285714285714
ETTh2,nlinear,24,max,frozen,2024,residual,0.03996765838173914,0.6103802499073793,0.09729729729708365,4.307635250000001,0.0,0.0,0.0,0.0,0.031007751937530192,0.044444444444444446
ETTh2,nlinear,24,max,frozen,2024,flatness,0.32945696790415524,0.8813680913408104,0.4390243902434072,5.494481784772069,0.4258064516124162,0.36666666666666664,0.4343434343429385,0.4777777777777778,0.3717948717944613,0.6444444444444445
ETTh2,nlinear,24,max,frozen,2024,hybrid_rankmax,0.25922347037641186,0.8719999326395205,0.3999999999995078,1.0,0.16541353383414892,0.12222222222222222,0.34224598930431355,0.35555555555555557,0.2953020134223972,0.4888888888888889
ETTh2,nlinear,24,max,frozen,3407,residual,0.1163394348800748,0.8220696776167348,0.21978021977972848,9.196316625000001,0.11764705882308314,0.08860759493670886,0.19875776397465544,0.20253164556962025,0.20588235294076432,0.35443037974683544
ETTh2,nlinear,24,max,frozen,3407,flatness,0.25639864809622404,0.7308195342078091,0.45833333333283804,8.232323889156472,0.4551724137926075,0.4177215189873418,0.3888888888883963,0.4430379746835443,0.26950354609888744,0.4810126582278481
ETTh2,nlinear,24,max,frozen,3407,hybrid_rankmax,0.25113644179989936,0.8423438754828101,0.42176870748249595,1.0,0.422535211267112,0.379746835443038,0.37078651685343894,0.4177215189873418,0.28169014084466887,0.5063291139240507
ETTh2,dlinear,96,first,spike,42,residual,1.0000000000000002,1.0,0.9999999999995,27.454899217332567,0.8072289156621691,1.0,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,spike,42,flatness,0.014186844163399886,0.30551457154882544,0.040532365396209524,0.06490147189170278,0.0199999999995578,0.014925373134328358,0.015151515151015265,0.014925373134328358,0.00873362445373452,0.014925373134328358
ETTh2,dlinear,96,first,spike,42,hybrid_rankmax,0.67,0.9948868918500154,0.8023952095803579,1.0,0.7777777777772926,0.9402985074626866,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,spike,2024,residual,1.0000000000000002,1.0,0.9999999999995,25.36373421733257,0.8072289156621691,1.0,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,spike,2024,flatness,0.014337509769116083,0.30820641138898014,0.040288634996953905,0.06266987303729556,0.0,0.0,0.0,0.0,0.00873362445373452,0.014925373134328358
ETTh2,dlinear,96,first,spike,2024,hybrid_rankmax,0.67,0.9948868918500154,0.8023952095803579,1.0,0.7547169811315878,0.8955223880597015,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,spike,3407,residual,0.9999999999999998,1.0,0.9999999999995,28.600740217332564,0.8095238095233276,1.0,0.6799999999995512,1.0,0.45791245791210483,1.0
ETTh2,dlinear,96,first,spike,3407,flatness,0.015142994535734703,0.29782830677218186,0.04102564102560084,0.06448618484556268,0.019801980197579845,0.014705882352941176,0.01503759398446266,0.014705882352941176,0.025862068965102857,0.04411764705882353
ETTh2,dlinear,96,first,spike,3407,hybrid_rankmax,0.7083333333333334,0.9956602603843768,0.8292682926824413,1.0,0.8095238095233276,1.0,0.6799999999995512,1.0,0.45791245791210483,1.0
ETTh2,dlinear,96,first,level_shift,42,residual,1.0,1.0,0.9999999999995,27.167939217332567,0.8279569892468266,1.0,0.7064220183481669,1.0,0.4904458598722412,1.0
ETTh2,dlinear,96,first,level_shift,42,flatness,0.014626946599393311,0.18770815755584175,0.045970149253686435,0.05776325450549546,0.03603603603561107,0.025974025974025976,0.027972027971530932,0.025974025974025976,0.01673640167320341,0.025974025974025976
ETTh2,dlinear,96,first,level_shift,42,hybrid_rankmax,0.6936936936936937,0.9947155735156978,0.8191489361697291,1.0,0.7613636363631442,0.8701298701298701,0.7064220183481669,1.0,0.4904458598722412,1.0
ETTh2,dlinear,96,first,level_shift,2024,residual,1.0000000000000002,1.0,0.9999999999995,27.497972217332567,0.8072289156621691,1.0,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,level_shift,2024,flatness,0.015265779734311813,0.2508961236581271,0.04444444444394447,3.1521820956292457,0.0,0.0,0.03007518796942484,0.029850746268656716,0.025974025973614135,0.04477611940298507
ETTh2,dlinear,96,first,level_shift,2024,hybrid_rankmax,0.6633663366336634,0.9947319491788038,0.7976190476185681,1.0,0.7926829268287849,0.9701492537313433,0.6767676767672289,1.0,0.45423728813524217,1.0
ETTh2,dlinear,96,first,level_shift,3407,residual,0.9999999999999999,1.0,0.9999999999995,28.116410217332565,0.8315789473679353,1.0,0.7117117117112531,1.0,0.4968553459115762,1.0
ETTh2,dlinear,96,first,level_shift,3407,flatness,0.017139778963586507,0.22509400161426857,0.05245901639305877,1.6807312121556544,0.0178571428567272,0.012658227848101266,0.027586206896055745,0.02531645569620253,0.04098360655693916,0.06329113924050633
ETTh2,dlinear,96,first,level_shift,3407,hybrid_rankmax,0.6991150442477876,0.9947122861586314,0.8229166666661822,1.0,0.8253968253963389,0.9873417721518988,0.7117117117112531,1.0,0.4968553459115762,1.0
